code,stock,sector,industry,Oppr,Clpr,change,Dampltd,DMC
300651,金陵体育,制造业,文教、工美、体育和娱乐用品制造业,34.24,33.05,-3.48%,4.5348,4255081079
300703,创源文化,制造业,文教、工美、体育和娱乐用品制造业,10.24,10.51,2.64%,6.1836,1891800000
300756,中山金马,制造业,文教、工美、体育和娱乐用品制造业,34.57,34.89,0.93%,2.6507,2512080000
603398,邦宝益智,制造业,文教、工美、体育和娱乐用品制造业,9.3,9.16,-1.51%,3.0172,2714866448
603899,晨光文具,制造业,文教、工美、体育和娱乐用品制造业,42.32,41.69,-1.49%,3.6278,38354800000
59,华锦股份,制造业,石油加工、炼焦及核燃料加工业,6,6.05,0.83%,1.8364,9676627349
637,茂化实华,制造业,石油加工、炼焦及核燃料加工业,4.35,4.35,0.00%,1.3793,2261457799
698,沈阳化工,制造业,石油加工、炼焦及核燃料加工业,3.99,3.98,-0.25%,1.5038,3261667292
723,美锦能源,制造业,石油加工、炼焦及核燃料加工业,9.24,9.2,-0.43%,3.3696,37640595278
819,岳阳兴长,制造业,石油加工、炼焦及核燃料加工业,8.42,8.45,0.36%,1.4252,2407447292
2778,高科石化,制造业,石油加工、炼焦及核燃料加工业,17.2,17.08,-0.70%,1.2202,1521990260
600281,太化股份,制造业,石油加工、炼焦及核燃料加工业,4.7,4.7,0.00%,2.1368,2417689518
600688,上海石化,制造业,石油加工、炼焦及核燃料加工业,4.48,4.45,-0.67%,1.3453,32613220075
600725,综合T云维,制造业,石油加工、炼焦及核燃料加工业,3.06,3,-1.96%,2.6144,3697410000
600740,山西焦化,制造业,石油加工、炼焦及核燃料加工业,8.09,8.33,2.97%,6.6919,12628680007
600792,云煤能源,制造业,石油加工、炼焦及核燃料加工业,3.28,3.25,-0.91%,4.9536,3217251700
600997,开滦股份,制造业,石油加工、炼焦及核燃料加工业,5.7,5.74,0.70%,2.6502,9113971145
601011,宝泰隆,制造业,石油加工、炼焦及核燃料加工业,5.58,5.56,-0.36%,2.5225,8957046559
601015,陕西黑猫,制造业,石油加工、炼焦及核燃料加工业,3.38,3.66,8.28%,8.4084,5965029471
603113,金能科技,制造业,石油加工、炼焦及核燃料加工业,10.83,10.86,0.28%,4.0225,7340702481
603798,康普顿,制造业,石油加工、炼焦及核燃料加工业,10.22,10.2,-0.20%,2.544,2040000000
155,川能动力,制造业,化学原料及化学制品制造业,3.89,3.93,1.03%,3.0691,4991100000
408,藏格控股,制造业,化学原料及化学制品制造业,9.79,9.76,-0.31%,1.7259,19459288135
422,综合T宜化,制造业,化学原料及化学制品制造业,2.68,2.66,-0.75%,2.9851,2388325454
510,新金路,制造业,化学原料及化学制品制造业,4.27,4.2,-1.64%,2.6128,2558565467
523,广州浪奇,制造业,化学原料及化学制品制造业,5.5,5.52,0.36%,4,3463982850
525,红太阳,制造业,化学原料及化学制品制造业,11.47,11.48,0.09%,3.2258,6667272582
545,金浦钛业,制造业,化学原料及化学制品制造业,3.19,3.21,0.63%,2.5157,3167734238
553,安道麦A,制造业,化学原料及化学制品制造业,9.29,9.35,0.65%,1.7149,21313364653
565,渝三峡A,制造业,化学原料及化学制品制造业,5.05,5.06,0.20%,1.5842,2193976633
635,英力特,制造业,化学原料及化学制品制造业,7.67,7.66,-0.13%,1.5645,2321651031
683,远兴能源,制造业,化学原料及化学制品制造业,2.37,2.36,-0.42%,1.2658,9261581619
707,综合T双环,制造业,化学原料及化学制品制造业,2.66,2.65,-0.38%,2.6316,1229986277
731,四川美丰,制造业,化学原料及化学制品制造业,5.48,5.47,-0.18%,1.6423,3235419405
737,综合T南风,制造业,化学原料及化学制品制造业,3.01,2.99,-0.66%,2.623,1640792400
792,*综合T盐湖,制造业,化学原料及化学制品制造业,6.42,6.48,0.93%,2.4311,18053867094
818,航锦科技,制造业,化学原料及化学制品制造业,8.51,8.45,-0.71%,2.9516,5830500000
822,山东海化,制造业,化学原料及化学制品制造业,4.61,4.61,0.00%,1.7316,4126373779
830,鲁西化工,制造业,化学原料及化学制品制造业,10.06,9.99,-0.70%,2.0833,14633959172
881,中广核技,制造业,化学原料及化学制品制造业,7.34,7.32,-0.27%,1.9074,7502984452
902,新洋丰,制造业,化学原料及化学制品制造业,11.48,11.37,-0.96%,3.4783,14832498027
912,泸天化,制造业,化学原料及化学制品制造业,4.99,5.09,2.00%,5.4108,7981120000
920,南方汇通,制造业,化学原料及化学制品制造业,6.97,6.94,-0.43%,2.0029,2928680000
930,中粮科技,制造业,化学原料及化学制品制造业,6.85,6.91,0.88%,1.6058,12767222645
953,*综合T河化,制造业,化学原料及化学制品制造业,4,4.1,2.50%,6.75,1205643692
985,大庆华科,制造业,化学原料及化学制品制造业,13.81,13.84,0.22%,1.9551,1794210680
990,诚志股份,制造业,化学原料及化学制品制造业,14.35,14.2,-1.05%,2.095,17792769250
2002,鸿达兴业,制造业,化学原料及化学制品制造业,4.71,4.72,0.21%,2.5696,12218729084
2004,华邦健康,制造业,化学原料及化学制品制造业,4.59,4.55,-0.87%,3.0501,9008632319
2037,久联发展,制造业,化学原料及化学制品制造业,7.1,7.06,-0.56%,1.8362,3442634682
2054,德美化工,制造业,化学原料及化学制品制造业,7.9,7.84,-0.76%,3.2911,3286769692
2057,中钢天源,制造业,化学原料及化学制品制造业,10.76,10.77,0.09%,3.3457,6195849348
2068,黑猫股份,制造业,化学原料及化学制品制造业,5.11,5.12,0.20%,4.2885,3722565612
2092,中泰化学,制造业,化学原料及化学制品制造业,7.32,7.32,0.00%,1.9152,15712011057
2094,青岛金王,制造业,化学原料及化学制品制造业,4.79,4.77,-0.42%,2.1008,3303472677
2096,南岭民爆,制造业,化学原料及化学制品制造业,5.86,5.81,-0.85%,1.2069,2157177470
2109,兴化股份,制造业,化学原料及化学制品制造业,3.63,3.61,-0.55%,1.3774,3801130688
2125,湘潭电化,制造业,化学原料及化学制品制造业,5.13,5.15,0.39%,2.5391,2847743876
2136,安纳达,制造业,化学原料及化学制品制造业,8.23,8.19,-0.49%,0.9709,1761013800
2145,中核钛白,制造业,化学原料及化学制品制造业,3.82,3.82,0.00%,1.0526,6078558100
2165,红宝丽,制造业,化学原料及化学制品制造业,4.84,4.8,-0.83%,1.6598,2889878928
2170,芭田股份,制造业,化学原料及化学制品制造业,3.24,3.32,2.47%,7.837,2944383922
2211,宏达新材,制造业,化学原料及化学制品制造业,5.95,5.94,-0.17%,1.8487,2568906127
2215,诺普信,制造业,化学原料及化学制品制造业,6.22,6.32,1.61%,3.8462,5776962747
2226,江南化工,制造业,化学原料及化学制品制造业,5.02,5.04,0.40%,1.5968,6294867718
